Spin ID,Date / Time,Number,Colour,Parity,Range,Table Session, 
3ac6cd24-9ed3-4f82-8192-af6948fd3ff0:12,2026-07-19T22:17:49.310Z,35,Black,odd,high,3ac6cd24-9ed3-4f82-8192-af6948fd3ff0,
3ac6cd24-9ed3-4f82-8192-af6948fd3ff0:13,2026-07-19T22:19:16.498Z,30,Red,even,high,3ac6cd24-9ed3-4f82-8192-af6948fd3ff0,
3ac6cd24-9ed3-4f82-8192-af6948fd3ff0:14,2026-07-19T22:20:11.541Z,3,Red,odd,low,3ac6cd24-9ed3-4f82-8192-af6948fd3ff0,
3ac6cd24-9ed3-4f82-8192-af6948fd3ff0:15,2026-07-19T22:21:02.965Z,0,Green,Zero,Zero,3ac6cd24-9ed3-4f82-8192-af6948fd3ff0,
5b20f7d5-2ecd-48e4-ae97-3b79c076e162:1,2026-07-20T00:48:56.797Z,0,Green,Zero,Zero,5b20f7d5-2ecd-48e4-ae97-3b79c076e162,
5b20f7d5-2ecd-48e4-ae97-3b79c076e162:2,2026-07-20T00:48:58.095Z,9,Red,odd,low,5b20f7d5-2ecd-48e4-ae97-3b79c076e162,
5b20f7d5-2ecd-48e4-ae97-3b79c076e162:3,2026-07-20T00:48:59.585Z,34,Red,even,high,5b20f7d5-2ecd-48e4-ae97-3b79c076e162,
5b20f7d5-2ecd-48e4-ae97-3b79c076e162:4,2026-07-20T00:49:00.906Z,35,Black,odd,high,5b20f7d5-2ecd-48e4-ae97-3b79c076e162,
5b20f7d5-2ecd-48e4-ae97-3b79c076e162:5,2026-07-20T00:49:51.144Z,9,Red,odd,low,5b20f7d5-2ecd-48e4-ae97-3b79c076e162,
5b20f7d5-2ecd-48e4-ae97-3b79c076e162:6,2026-07-20T00:50:49.364Z,32,Red,even,high,5b20f7d5-2ecd-48e4-ae97-3b79c076e162,
5b20f7d5-2ecd-48e4-ae97-3b79c076e162:7,2026-07-20T00:51:44.114Z,13,Black,odd,low,5b20f7d5-2ecd-48e4-ae97-3b79c076e162,
5b20f7d5-2ecd-48e4-ae97-3b79c076e162:8,2026-07-20T00:52:38.531Z,35,Black,odd,high,5b20f7d5-2ecd-48e4-ae97-3b79c076e162,
5b20f7d5-2ecd-48e4-ae97-3b79c076e162:9,2026-07-20T00:53:33.891Z,34,Red,even,high,5b20f7d5-2ecd-48e4-ae97-3b79c076e162,
5b20f7d5-2ecd-48e4-ae97-3b79c076e162:10,2026-07-20T00:54:31.190Z,18,Red,even,low,5b20f7d5-2ecd-48e4-ae97-3b79c076e162,
5b20f7d5-2ecd-48e4-ae97-3b79c076e162:11,2026-07-20T00:55:27.197Z,9,Red,odd,low,5b20f7d5-2ecd-48e4-ae97-3b79c076e162,
5b20f7d5-2ecd-48e4-ae97-3b79c076e162:12,2026-07-20T00:56:23.088Z,1,Red,odd,low,5b20f7d5-2ecd-48e4-ae97-3b79c076e162,
5b20f7d5-2ecd-48e4-ae97-3b79c076e162:13,2026-07-20T00:57:22.930Z,35,Black,odd,high,5b20f7d5-2ecd-48e4-ae97-3b79c076e162,
5b20f7d5-2ecd-48e4-ae97-3b79c076e162:14,2026-07-20T00:58:16.935Z,17,Black,odd,low,5b20f7d5-2ecd-48e4-ae97-3b79c076e162,
5b20f7d5-2ecd-48e4-ae97-3b79c076e162:15,2026-07-20T00:59:16.932Z,15,Black,odd,low,5b20f7d5-2ecd-48e4-ae97-3b79c076e162,
5b20f7d5-2ecd-48e4-ae97-3b79c076e162:16,2026-07-20T01:00:14.353Z,27,Red,odd,high,5b20f7d5-2ecd-48e4-ae97-3b79c076e162,
5b20f7d5-2ecd-48e4-ae97-3b79c076e162:17,2026-07-20T01:01:10.624Z,17,Black,odd,low,5b20f7d5-2ecd-48e4-ae97-3b79c076e162,
5b20f7d5-2ecd-48e4-ae97-3b79c076e162:18,2026-07-20T01:02:20.608Z,2,Black,even,low,5b20f7d5-2ecd-48e4-ae97-3b79c076e162,
5b20f7d5-2ecd-48e4-ae97-3b79c076e162:19,2026-07-20T01:03:08.192Z,27,Red,odd,high,5b20f7d5-2ecd-48e4-ae97-3b79c076e162,
5b20f7d5-2ecd-48e4-ae97-3b79c076e162:20,2026-07-20T01:04:24.525Z,26,Black,even,high,5b20f7d5-2ecd-48e4-ae97-3b79c076e162,
5b20f7d5-2ecd-48e4-ae97-3b79c076e162:21,2026-07-20T01:05:06.745Z,11,Black,odd,low,5b20f7d5-2ecd-48e4-ae97-3b79c076e162,
5b20f7d5-2ecd-48e4-ae97-3b79c076e162:22,2026-07-20T01:06:02.147Z,7,Red,odd,low,5b20f7d5-2ecd-48e4-ae97-3b79c076e162,
5b20f7d5-2ecd-48e4-ae97-3b79c076e162:23,2026-07-20T01:06:57.179Z,31,Black,odd,high,5b20f7d5-2ecd-48e4-ae97-3b79c076e162,
5b20f7d5-2ecd-48e4-ae97-3b79c076e162:24,2026-07-20T01:07:49.840Z,4,Black,even,low,5b20f7d5-2ecd-48e4-ae97-3b79c076e162,
5b20f7d5-2ecd-48e4-ae97-3b79c076e162:25,2026-07-20T01:08:42.207Z,1,Red,odd,low,5b20f7d5-2ecd-48e4-ae97-3b79c076e162,
5b20f7d5-2ecd-48e4-ae97-3b79c076e162:26,2026-07-20T01:09:53.374Z,29,Black,odd,high,5b20f7d5-2ecd-48e4-ae97-3b79c076e162,
5b20f7d5-2ecd-48e4-ae97-3b79c076e162:27,2026-07-20T01:10:54.805Z,11,Black,odd,low,5b20f7d5-2ecd-48e4-ae97-3b79c076e162,
5b20f7d5-2ecd-48e4-ae97-3b79c076e162:28,2026-07-20T01:12:05.351Z,30,Red,even,high,5b20f7d5-2ecd-48e4-ae97-3b79c076e162,
583de557-dfa1-4b70-b76e-21eeac3086be:1,2026-07-20T05:31:29.133Z,7,Red,odd,low,583de557-dfa1-4b70-b76e-21eeac3086be,
583de557-dfa1-4b70-b76e-21eeac3086be:2,2026-07-20T05:31:31.617Z,22,Black,even,high,583de557-dfa1-4b70-b76e-21eeac3086be,
583de557-dfa1-4b70-b76e-21eeac3086be:3,2026-07-20T05:31:33.271Z,6,Black,even,low,583de557-dfa1-4b70-b76e-21eeac3086be,
583de557-dfa1-4b70-b76e-21eeac3086be:4,2026-07-20T05:31:47.037Z,34,Red,even,high,583de557-dfa1-4b70-b76e-21eeac3086be,
583de557-dfa1-4b70-b76e-21eeac3086be:5,2026-07-20T05:32:36.871Z,3,Red,odd,low,583de557-dfa1-4b70-b76e-21eeac3086be,
583de557-dfa1-4b70-b76e-21eeac3086be:6,2026-07-20T05:33:35.732Z,3,Red,odd,low,583de557-dfa1-4b70-b76e-21eeac3086be,
583de557-dfa1-4b70-b76e-21eeac3086be:7,2026-07-20T05:34:35.789Z,17,Black,odd,low,583de557-dfa1-4b70-b76e-21eeac3086be,
583de557-dfa1-4b70-b76e-21eeac3086be:8,2026-07-20T05:35:42.390Z,11,Black,odd,low,583de557-dfa1-4b70-b76e-21eeac3086be,
583de557-dfa1-4b70-b76e-21eeac3086be:9,2026-07-20T05:36:20.733Z,8,Black,even,low,583de557-dfa1-4b70-b76e-21eeac3086be,
583de557-dfa1-4b70-b76e-21eeac3086be:10,2026-07-20T05:38:18.273Z,27,Red,odd,high,583de557-dfa1-4b70-b76e-21eeac3086be,
583de557-dfa1-4b70-b76e-21eeac3086be:11,2026-07-20T05:39:14.199Z,17,Black,odd,low,583de557-dfa1-4b70-b76e-21eeac3086be,
583de557-dfa1-4b70-b76e-21eeac3086be:12,2026-07-20T05:40:48.487Z,2,Black,even,low,583de557-dfa1-4b70-b76e-21eeac3086be,
583de557-dfa1-4b70-b76e-21eeac3086be:13,2026-07-20T05:41:27.684Z,27,Red,odd,high,583de557-dfa1-4b70-b76e-21eeac3086be,
583de557-dfa1-4b70-b76e-21eeac3086be:14,2026-07-20T05:42:27.624Z,3,Red,odd,low,583de557-dfa1-4b70-b76e-21eeac3086be,
583de557-dfa1-4b70-b76e-21eeac3086be:15,2026-07-20T05:43:38.501Z,35,Black,odd,high,583de557-dfa1-4b70-b76e-21eeac3086be,
583de557-dfa1-4b70-b76e-21eeac3086be:16,2026-07-20T05:44:32.995Z,33,Black,odd,high,583de557-dfa1-4b70-b76e-21eeac3086be,
583de557-dfa1-4b70-b76e-21eeac3086be:17,2026-07-20T05:45:37.857Z,3,Red,odd,low,583de557-dfa1-4b70-b76e-21eeac3086be,
c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2:1,2026-07-20T05:31:29.133Z,7,Red,odd,low,c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2,
c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2:2,2026-07-20T05:31:31.617Z,22,Black,even,high,c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2,
c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2:3,2026-07-20T05:31:33.271Z,6,Black,even,low,c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2,
c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2:4,2026-07-20T05:31:47.037Z,34,Red,even,high,c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2,
c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2:5,2026-07-20T05:32:36.871Z,3,Red,odd,low,c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2,
c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2:6,2026-07-20T05:33:35.732Z,3,Red,odd,low,c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2,
c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2:7,2026-07-20T05:34:35.789Z,17,Black,odd,low,c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2,
c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2:8,2026-07-20T05:35:42.390Z,11,Black,odd,low,c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2,
c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2:9,2026-07-20T05:36:20.733Z,8,Black,even,low,c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2,
c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2:10,2026-07-20T05:38:18.273Z,27,Red,odd,high,c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2,
c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2:11,2026-07-20T05:39:14.199Z,17,Black,odd,low,c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2,
c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2:12,2026-07-20T05:40:48.487Z,2,Black,even,low,c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2,
c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2:13,2026-07-20T05:41:27.684Z,27,Red,odd,high,c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2,
c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2:14,2026-07-20T05:42:27.624Z,3,Red,odd,low,c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2,
c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2:15,2026-07-20T05:43:38.501Z,35,Black,odd,high,c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2,
c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2:16,2026-07-20T05:44:32.995Z,33,Black,odd,high,c4d70f77-dd4a-4a7e-92d4-d9820d55b6b2,
768445f1-a344-4440-be63-fccbea92a0c4:1,2026-07-20T05:49:27.269Z,4,Black,even,low,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:2,2026-07-20T05:49:29.349Z,16,Red,even,low,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:3,2026-07-20T05:49:31.447Z,29,Black,odd,high,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:4,2026-07-20T05:49:43.187Z,36,Red,even,high,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:5,2026-07-20T05:50:28.184Z,23,Red,odd,high,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:6,2026-07-20T05:51:25.703Z,8,Black,even,low,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:7,2026-07-20T05:52:23.012Z,28,Black,even,high,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:8,2026-07-20T05:53:19.709Z,1,Red,odd,low,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:9,2026-07-20T05:54:22.497Z,24,Black,even,high,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:10,2026-07-20T05:55:18.561Z,19,Red,odd,high,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:11,2026-07-20T05:56:20.179Z,15,Black,odd,low,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:12,2026-07-20T05:57:19.207Z,30,Red,even,high,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:13,2026-07-20T05:58:21.443Z,23,Red,odd,high,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:14,2026-07-20T05:59:25.954Z,35,Black,odd,high,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:15,2026-07-20T06:00:20.558Z,34,Red,even,high,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:16,2026-07-20T06:01:17.544Z,6,Black,even,low,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:17,2026-07-20T06:02:40.131Z,9,Red,odd,low,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:18,2026-07-20T06:03:17.467Z,24,Black,even,high,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:19,2026-07-20T06:04:14.516Z,19,Red,odd,high,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:20,2026-07-20T06:05:15.292Z,3,Red,odd,low,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:21,2026-07-20T06:06:16.545Z,35,Black,odd,high,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:22,2026-07-20T06:07:10.379Z,34,Red,even,high,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:23,2026-07-20T06:08:07.786Z,21,Red,odd,high,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:24,2026-07-20T06:09:06.556Z,35,Black,odd,high,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:25,2026-07-20T06:10:18.306Z,22,Black,even,high,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:26,2026-07-20T06:11:22.356Z,4,Black,even,low,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:27,2026-07-20T06:12:21.492Z,13,Black,odd,low,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:28,2026-07-20T06:13:08.170Z,14,Red,even,low,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:29,2026-07-20T06:14:06.678Z,23,Red,odd,high,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:30,2026-07-20T06:15:05.470Z,36,Red,even,high,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:31,2026-07-20T06:15:58.080Z,0,Green,Zero,Zero,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:32,2026-07-20T06:16:56.119Z,31,Black,odd,high,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:33,2026-07-20T06:17:48.505Z,3,Red,odd,low,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:34,2026-07-20T06:18:41.703Z,4,Black,even,low,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:35,2026-07-20T06:19:42.917Z,33,Black,odd,high,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:36,2026-07-20T06:21:01.285Z,17,Black,odd,low,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:37,2026-07-20T06:21:37.800Z,6,Black,even,low,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:38,2026-07-20T06:22:32.981Z,14,Red,even,low,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:39,2026-07-20T06:23:27.946Z,18,Red,even,low,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:40,2026-07-20T06:24:25.772Z,4,Black,even,low,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:41,2026-07-20T06:25:21.698Z,23,Red,odd,high,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:42,2026-07-20T06:26:15.217Z,15,Black,odd,low,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:43,2026-07-20T06:27:12.608Z,15,Black,odd,low,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:44,2026-07-20T06:28:20.777Z,10,Black,even,low,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:45,2026-07-20T06:29:44.035Z,21,Red,odd,high,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:46,2026-07-20T06:30:17.529Z,17,Black,odd,low,768445f1-a344-4440-be63-fccbea92a0c4,
768445f1-a344-4440-be63-fccbea92a0c4:47,2026-07-20T06:31:37.932Z,34,Red,even,high,768445f1-a344-4440-be63-fccbea92a0c4,
de9c105d-6e53-411e-8cfd-8fe7580a5f13:1,2026-07-20T05:49:27.269Z,4,Black,even,low,de9c105d-6e53-411e-8cfd-8fe7580a5f13,
de9c105d-6e53-411e-8cfd-8fe7580a5f13:2,2026-07-20T05:49:29.349Z,16,Red,even,low,de9c105d-6e53-411e-8cfd-8fe7580a5f13,
de9c105d-6e53-411e-8cfd-8fe7580a5f13:3,2026-07-20T05:49:31.447Z,29,Black,odd,high,de9c105d-6e53-411e-8cfd-8fe7580a5f13,
de9c105d-6e53-411e-8cfd-8fe7580a5f13:4,2026-07-20T05:49:43.187Z,36,Red,even,high,de9c105d-6e53-411e-8cfd-8fe7580a5f13,
de9c105d-6e53-411e-8cfd-8fe7580a5f13:5,2026-07-20T05:50:28.184Z,23,Red,odd,high,de9c105d-6e53-411e-8cfd-8fe7580a5f13,
de9c105d-6e53-411e-8cfd-8fe7580a5f13:6,2026-07-20T05:51:25.703Z,8,Black,even,low,de9c105d-6e53-411e-8cfd-8fe7580a5f13,
de9c105d-6e53-411e-8cfd-8fe7580a5f13:7,2026-07-20T05:52:23.012Z,28,Black,even,high,de9c105d-6e53-411e-8cfd-8fe7580a5f13,
0ce40b61-f316-48bd-a6c6-59d18a09691e:1,2026-07-21T01:12:04.433Z,36,Red,even,high,0ce40b61-f316-48bd-a6c6-59d18a09691e,
0ce40b61-f316-48bd-a6c6-59d18a09691e:2,2026-07-21T01:12:06.449Z,27,Red,odd,high,0ce40b61-f316-48bd-a6c6-59d18a09691e,
0ce40b61-f316-48bd-a6c6-59d18a09691e:3,2026-07-21T01:12:08.046Z,33,Black,odd,high,0ce40b61-f316-48bd-a6c6-59d18a09691e,
0ce40b61-f316-48bd-a6c6-59d18a09691e:4,2026-07-21T01:12:44.087Z,7,Red,odd,low,0ce40b61-f316-48bd-a6c6-59d18a09691e,
0ce40b61-f316-48bd-a6c6-59d18a09691e:5,2026-07-21T01:15:00.829Z,25,Red,odd,high,0ce40b61-f316-48bd-a6c6-59d18a09691e,
0ce40b61-f316-48bd-a6c6-59d18a09691e:6,2026-07-21T01:15:09.174Z,31,Black,odd,high,0ce40b61-f316-48bd-a6c6-59d18a09691e,
0ce40b61-f316-48bd-a6c6-59d18a09691e:7,2026-07-21T01:15:11.752Z,32,Red,even,high,0ce40b61-f316-48bd-a6c6-59d18a09691e,
0ce40b61-f316-48bd-a6c6-59d18a09691e:8,2026-07-21T01:15:40.115Z,21,Red,odd,high,0ce40b61-f316-48bd-a6c6-59d18a09691e,
72369f7f-8672-4361-90ce-750e8f9e7245:1,2026-07-21T01:12:04.433Z,36,Red,even,high,72369f7f-8672-4361-90ce-750e8f9e7245,
72369f7f-8672-4361-90ce-750e8f9e7245:2,2026-07-21T01:12:06.449Z,27,Red,odd,high,72369f7f-8672-4361-90ce-750e8f9e7245,
72369f7f-8672-4361-90ce-750e8f9e7245:3,2026-07-21T01:12:08.046Z,33,Black,odd,high,72369f7f-8672-4361-90ce-750e8f9e7245,
72369f7f-8672-4361-90ce-750e8f9e7245:4,2026-07-21T01:12:44.087Z,7,Red,odd,low,72369f7f-8672-4361-90ce-750e8f9e7245,
72369f7f-8672-4361-90ce-750e8f9e7245:5,2026-07-21T01:15:00.829Z,25,Red,odd,high,72369f7f-8672-4361-90ce-750e8f9e7245,
72369f7f-8672-4361-90ce-750e8f9e7245:6,2026-07-21T01:15:09.174Z,31,Black,odd,high,72369f7f-8672-4361-90ce-750e8f9e7245,
72369f7f-8672-4361-90ce-750e8f9e7245:7,2026-07-21T01:15:11.752Z,32,Red,even,high,72369f7f-8672-4361-90ce-750e8f9e7245,
2e09ca17-f19d-4514-89db-b3b672dd7da3:1,2026-07-21T01:16:04.502Z,31,Black,odd,high,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:2,2026-07-21T01:16:05.993Z,32,Red,even,high,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:3,2026-07-21T01:16:08.682Z,21,Red,odd,high,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:4,2026-07-21T01:16:20.330Z,2,Black,even,low,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:5,2026-07-21T01:17:08.397Z,36,Red,even,high,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:6,2026-07-21T01:17:50.081Z,15,Black,odd,low,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:7,2026-07-21T01:18:33.127Z,10,Black,even,low,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:8,2026-07-21T01:19:23.720Z,36,Red,even,high,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:9,2026-07-21T01:20:03.556Z,5,Red,odd,low,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:10,2026-07-21T01:20:48.161Z,6,Black,even,low,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:11,2026-07-21T01:21:29.805Z,5,Red,odd,low,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:12,2026-07-21T01:22:15.388Z,26,Black,even,high,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:13,2026-07-21T01:22:57.575Z,30,Red,even,high,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:14,2026-07-21T01:23:42.753Z,18,Red,even,low,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:15,2026-07-21T01:24:22.851Z,26,Black,even,high,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:16,2026-07-21T01:25:06.849Z,9,Red,odd,low,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:17,2026-07-21T01:25:51.421Z,11,Black,odd,low,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:18,2026-07-21T01:26:35.317Z,18,Red,even,low,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:19,2026-07-21T01:27:19.609Z,19,Red,odd,high,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:20,2026-07-21T01:28:03.965Z,33,Black,odd,high,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:21,2026-07-21T01:28:47.844Z,0,Green,Zero,Zero,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:22,2026-07-21T01:29:35.232Z,14,Red,even,low,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:23,2026-07-21T01:30:16.421Z,35,Black,odd,high,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:24,2026-07-21T01:31:02.098Z,27,Red,odd,high,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:25,2026-07-21T01:31:46.565Z,1,Red,odd,low,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:26,2026-07-21T01:32:31.008Z,34,Red,even,high,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:27,2026-07-21T01:33:15.358Z,35,Black,odd,high,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:28,2026-07-21T01:34:03.249Z,1,Red,odd,low,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:29,2026-07-21T01:34:43.669Z,7,Red,odd,low,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:30,2026-07-21T01:35:33.235Z,19,Red,odd,high,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:31,2026-07-21T01:36:17.734Z,34,Red,even,high,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:32,2026-07-21T01:36:59.599Z,35,Black,odd,high,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:33,2026-07-21T01:37:46.783Z,28,Black,even,high,2e09ca17-f19d-4514-89db-b3b672dd7da3,
2e09ca17-f19d-4514-89db-b3b672dd7da3:34,2026-07-21T01:38:30.761Z,0,Green,Zero,Zero,2e09ca17-f19d-4514-89db-b3b672dd7da3,
